,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE
0,-0.8206874487105924,-0.5159254671916803,-0.8237538985277618,-0.5292357124636063,-0.18378903937641852,-0.23721637767733839,0.18362230389038484,-0.59251986963647,0.1565047943354201
1,-0.5918580974551496,0.25749012506313823,0.045951630991637446,0.2685402663312531,0.019476895024060782,-0.1444355873214572,0.07829217806605071,-0.13067868332179136,-1.0394512875953652
2,0.0029776094031276836,0.25823904201832754,0.10957462364254075,-0.13461407372533107,0.041430121563771925,-0.042853390701446614,-0.41061888798711677,0.5416729532321797,0.4976301787567139
3,0.16211714980140104,-0.6616686513730142,-0.04381121479931654,0.15736572040232458,0.03735799374359901,0.0268566541684601,0.20392649426921755,-0.18008625999769182,-1.031590506549258
4,1.4706024667766608,-0.3213543650767412,-0.1254880325474335,0.2054560103969807,0.010528095547370398,0.36840975681462734,-0.08324252325805356,0.39463120450053485,0.41085034992573555
5,-0.5750273724073209,0.1699164111352203,0.1506410935254144,0.38904712116213175,0.013999234649830364,0.017026707375229978,0.19401458764181517,0.5639565547282526,0.34810972960411624
6,0.3880577615253454,1.3745520032238034,-0.6622933161268374,0.08648506083740397,0.04515769419769682,-0.1257996181820536,0.12485595425260562,0.49816583304529993,0.2864993305224742
7,0.12814923801190292,-0.7693860240170238,0.05387914006427481,-0.09977323966835301,0.041694677251099245,0.3264775532067492,-0.28466742379181015,-0.24771966198178125,-0.9580531140243523
8,-0.21712595001488164,-0.4501115333850297,-0.3512376751170001,0.010205078348383556,0.04145187050354367,0.1323019437350804,-0.3454357095072702,-0.07189854544214555,-1.1154386880172789
9,0.14569191050855834,0.0958320047481064,-0.35742690629256035,-0.3404702205158469,0.01864152922539522,-0.22958972033947056,0.1627784185762162,-0.9268146440109346,0.16447632269808293
10,-1.2109020333760607,0.2295882141164819,0.34438147357037624,0.29228355443348397,0.015693951856888832,-0.0830137850917136,-0.22683021831561156,-0.02358774115888318,-0.42610711863517486
11,-0.7372007148899906,-0.6694980700216286,0.02162496816537022,0.19568885297929411,0.02986209958502403,-0.0348217642001408,0.2170167889298181,0.5744993278423969,0.4505008880977128
12,0.040928183467563245,0.43077222845618574,-0.06504487711025256,0.8156257184205465,0.017222356183408262,-0.19298727488121534,0.14124723356336774,-0.4533596212687805,0.09174992735624542
13,-0.019220651624696338,0.11774334639485087,-0.3766732035734375,0.34157028436851333,0.013980341838722304,-0.08674098346934173,0.1982832039398613,-0.2690236143088546,0.21033948827554186
14,-0.35537736205505555,0.25290607339274856,0.22487087397194888,0.4661699037581119,-0.20008360273815629,0.4642299316917522,0.27333172002136197,-0.08148381847945504,0.18786357563359737
15,-1.6277227007188193,-0.4520855972711652,-0.21059330549246286,0.018804819273910138,0.0061321984354722695,-0.051497862418628707,0.24380611406771116,-0.12265788944721971,0.24971995680132522
16,0.28966857036687016,0.3584367833457786,-0.37465042763023587,0.3040241486009892,0.013261694366282554,-0.1755205798810406,0.12889149483586726,-0.7898455777939943,0.1293056392859097
17,0.32879146301370893,-0.7780396807315234,-0.7821188304209848,-0.06588145803571985,0.04275124222101033,-0.2617542176766192,0.13073623474652457,-0.3125524373546078,0.24288780567370727
18,0.1556076804247389,0.4745459862304619,0.23087860629187842,1.179312863562704,0.03549147720244816,0.3304311484880608,0.20597855370638046,0.282387352580186,0.40176019886408953
19,0.17587326851412927,0.4503207331801059,-0.05716440721024058,0.5290431279628497,0.016792715489796564,-0.21246867823288354,0.14232785820717203,-0.4611583270271081,0.13298659274339839
20,-0.5564884134344866,0.45619618050053595,0.43884488384669446,0.7041208589359615,-0.002679761052126836,0.00011218330277682409,-0.3223437019377317,0.17394733468927437,-0.6107422356340184
21,-0.5819272022191522,0.6895698109228698,-0.030427341706545895,0.37894204606925147,-0.005306882405937612,-0.13666850921441775,0.08481451448603707,-0.038506499832314245,-0.7019542531231497
22,-0.08683651068446444,0.26178431011248215,-0.3936891650098725,0.2601931448650792,0.035022870751119914,-0.14504488099824497,0.14426523555178025,-0.1513506216035758,0.2571556728511728
23,0.0666756722601858,0.9287196917210702,-0.26230598344247713,0.28638773075708196,0.045609647155976187,-0.32643453725549393,0.16826791030310612,0.36985704199167807,0.43375877812318214
24,0.8272566556387655,-0.24391475710352475,0.0019808694903763325,-0.617215144149303,0.011354950999819138,0.07675084684286919,-0.2158022525379064,0.31107381929854727,0.41437649310377106
25,0.0413473861256006,0.43168937964023585,0.3718386697820896,0.04438945086503256,0.027307180222979538,-0.1561793379679113,0.15815717071994362,-0.1564507006491432,0.28157091497485803
26,-0.020832164797078938,0.21839603700729432,0.39589573294995617,0.5716476216460871,0.03425897585539299,-0.0962592677189474,-0.23101941236748672,-0.1270331738184094,-0.6355451115802644
27,0.1810564649321734,0.25505753174134044,0.2244698345994114,0.15961139027126472,0.02805452444310793,-0.037833808967411474,0.20500314501833372,0.40952777102181315,0.3757931241802185
28,-0.21080333536830262,0.2135478465260864,-0.006882243465890607,0.5680366309832329,0.026948532460326635,-0.09244808720264541,0.1076727394178646,-0.25088900845834755,-0.9234050328682224
29,1.2148324469537146,-0.3380952564946956,0.6053450857039345,0.526628717837909,0.053215342033611224,-0.019300068011092634,0.04648866210904464,0.15041064116043026,0.24788760353641512
30,0.46593894472729896,0.13430408066433586,-0.11745208159105089,-0.31689083585760286,0.03198385926682313,-0.19839857727517143,-0.21893947304053105,-0.7264668258978224,0.2514663877282643
31,-0.023386057820333088,0.14637812832439903,0.1532017153103016,0.39484810617458127,-0.3348191625283661,0.11640317630572475,-0.3929579060278522,0.29225278832102164,0.45826036734046427
32,0.07715214469250943,-0.1781991835974126,0.40839830872938626,0.14779557554081507,0.05760282464744501,-0.04215733233918422,-0.31534722973943236,0.4625859237323456,0.5028020297589066
33,-0.4720656690472417,-0.7600436286893262,0.433459013726331,0.1824733419293984,0.007116589883133976,-0.1687938457404753,0.1222918122878376,-0.09823421933041414,-0.8068223408718351
34,0.10774551202332083,0.922113141927964,0.0930905174329432,0.8761571968055645,0.05847489502574721,0.19853659294303228,0.06867330248515721,-0.2906788409830936,-1.0805885257916303
35,-0.6221857827181615,0.12201358081227728,0.40624345935222816,0.4914611597012659,0.02923448027780279,-0.049670967338562286,-0.3757187207541813,0.690403595198142,0.48446157676641305
36,0.16967526584820347,-0.4897874470886498,-0.3960568358758905,-0.1747466393301881,0.026794562476795875,-0.19811026152410374,0.16819274174609852,-0.5187119742379078,0.18807149584058308
37,0.19966065868133287,-0.6925521208773513,-0.0852403775028405,-0.1062716808763456,0.05344389710367515,-0.1968589012944488,0.16091827860150373,-0.6320770951242383,0.2736584878104264
38,-0.528309012125128,-0.343487365616666,0.32147050288268914,-0.036088030042290754,0.023789676388633125,-0.2272098659894427,0.14623515853054225,-0.6535602855686224,0.2631669629852408
39,-0.09242809043667202,0.562523597295431,0.10974253383006723,-0.534062516415099,-0.10222804344376743,0.2381773644543487,0.21610231454516826,-0.23287372002610696,0.24759588052919687
40,-0.03890026654506405,0.8237540085973605,-0.43087960850883283,0.34308259625051996,0.025250077462654844,-0.047464268258792526,0.15193089914960262,0.1884008465453564,-0.9123138831309211
41,1.7817694086116695,0.24523858978419352,0.5499052776227051,0.3560796916562086,0.010526219019402157,-0.05252789966633485,-0.2517434357012703,-0.37497091662073856,-0.6846339121221227
42,0.0930739837439941,0.19410630538136125,0.13125381989376886,-0.07703810798888401,0.015874634171667346,-0.08633452113842108,0.18816103987807645,-0.7524072152724187,0.136378091706651
43,0.07281269001775648,0.0033293251836471445,-1.0235311352690146,-0.32223159841418286,0.03964341056473503,-0.1780552693899996,-0.31166059742874636,0.15246979919379275,0.35380442421011515
44,2.1953954908393114,0.08633617698808856,0.6334718122879089,-0.27919568528747857,0.050407056227628956,0.44774579333311776,0.10609965622077813,0.47178806086671377,0.4369024493348045
45,0.8411631667462572,-0.016812368635998484,0.06741562815082665,-0.23166307189006122,0.011226647334998903,-0.16304375227253354,-0.28173052813700167,-0.37879163043892056,0.12649767812460605
46,-0.2794950637561398,-0.0719503408506545,0.27819854841628383,0.21894961172618746,0.012872041466577663,-0.16418300089970086,0.09758753422590302,-0.1358665945556536,-0.6651548741478235
47,-0.15191058721816786,0.5979630451946307,0.22706357143447117,-0.2355166228515846,-0.006159986056306948,-0.02918182346324536,0.225872809207619,0.030558901824287377,-1.0684980407484435
48,0.8469047956542417,0.23202404965570408,0.36359024668874645,0.3442987094837324,0.02352844944553214,-0.0200317490872615,0.13913524633418545,0.6195332530449019,0.35498542630563307
49,-1.24128612586403,-1.0146285314943195,0.15991394556545305,0.3438305893440076,0.022507920829596444,0.30215120132017437,-0.28340550905349576,-0.05738338863526402,-0.7985242307506704
50,0.9111614953288983,0.4608373984660482,0.34839836936309276,0.9161129263218865,0.016493231163379377,-0.036431400036564233,0.17982059639317402,0.5490641767008335,0.37586200755604676
51,-0.5957235288199096,-0.5880541266694628,-0.6387799563897597,-0.01572786582831739,0.050058991798930294,-0.03696069795360561,-0.506840186180481,0.5725753409825275,0.4205242588793846
52,0.5650434885241267,1.4291339628048747,0.08365732207030278,0.008747580438489354,0.04869372662277308,-0.29034791947402533,0.03483862934865759,0.5666917786575483,0.43022361666531467
53,0.21199465444311696,-0.17771190240054377,0.23071496311048068,-0.00782022592689631,0.05542284090301614,0.2902757048001712,-0.29936706160801024,-0.6329956633520232,0.25464578347736044
54,0.20725881912418878,0.32882972878980554,0.022244875807069735,0.30871654789497893,0.01723100062624738,0.08411288346368823,0.2254998388514575,0.3475495298722484,0.40692187000579266
55,0.5755624065110705,0.3891854848984247,0.34137280171451273,-0.0937736399326528,0.04054477996716622,-0.18263000447624353,0.18213376467042214,0.6040529641286287,0.5066576617527316
56,-1.072915116134819,0.29171192015235414,0.37595948096799436,-0.030735791703130854,0.008843025089173655,0.02225479806997884,0.15936834482110515,0.5775191084719633,0.40265446630214385
57,0.33478179479868264,-0.6986878190579368,0.021779262627260418,0.15863064810035546,0.05839882253495926,-0.14677881072217072,0.1462824110194206,-0.5811991275369797,0.32409803423011024
58,0.4460825629293885,0.3361944589268734,0.22715080050498432,0.4520247618808921,0.02793542451005567,-0.16411830155562016,0.043605552235516314,-0.3850570617078433,0.07667587071997183
